channels,difficulty,duration,gender,age,income,year,month,day,target
0,10,10,0,78,74000.0,2016,12,2,7
0,10,5,0,78,74000.0,2016,12,2,3
0,7,7,0,78,74000.0,2016,12,2,1
2,10,10,2,58,78000.0,2015,3,11,7
0,10,10,0,26,32000.0,2017,12,28,7
1,10,10,1,72,62000.0,2017,11,22,7
1,10,10,1,48,74000.0,2015,8,28,7
1,5,7,1,48,74000.0,2015,8,28,4
1,7,7,1,48,74000.0,2015,8,28,1
1,5,5,1,48,74000.0,2015,8,28,6
1,10,10,1,37,66000.0,2017,8,22,7
1,7,7,1,37,66000.0,2017,8,22,1
1,10,10,1,63,96000.0,2016,6,16,7
1,7,7,1,63,96000.0,2016,6,16,1
1,20,10,1,63,96000.0,2016,6,16,0
1,10,10,1,77,83000.0,2016,3,28,7
1,10,5,1,77,83000.0,2016,3,28,3
1,5,5,1,77,83000.0,2016,3,28,6
1,20,10,1,77,83000.0,2016,3,28,0
0,10,10,0,61,102000.0,2016,10,14,7
0,7,7,0,61,102000.0,2016,10,14,1
0,20,10,0,61,102000.0,2016,10,14,0
1,10,10,1,46,39000.0,2013,9,12,7
0,10,10,0,65,56000.0,2018,2,21,7
0,7,7,0,65,56000.0,2018,2,21,1
0,10,10,0,58,77000.0,2017,3,4,7
1,10,10,1,39,44000.0,2016,5,3,7
1,5,5,1,39,44000.0,2016,5,3,6
0,10,10,0,66,32000.0,2016,10,29,7
0,7,7,0,66,32000.0,2016,10,29,1
1,10,10,1,49,64000.0,2017,8,6,7
1,7,7,1,49,64000.0,2017,8,6,1
1,10,10,1,39,56000.0,2015,4,3,7
1,10,5,1,39,56000.0,2015,4,3,3
1,10,10,1,58,76000.0,2018,3,13,7
1,7,7,1,58,76000.0,2018,3,13,1
1,20,10,1,58,76000.0,2018,3,13,0
0,10,10,0,74,79000.0,2017,8,5,7
0,10,5,0,74,79000.0,2017,8,5,3
1,10,10,1,67,59000.0,2018,6,24,7
0,10,10,0,88,98000.0,2017,6,20,7
0,10,5,0,88,98000.0,2017,6,20,3
0,5,5,0,88,98000.0,2017,6,20,6
0,20,10,0,88,98000.0,2017,6,20,0
0,10,10,0,78,101000.0,2016,8,3,7
0,10,7,0,78,101000.0,2016,8,3,5
0,10,5,0,78,101000.0,2016,8,3,3
1,10,10,1,24,56000.0,2017,4,22,7
1,7,7,1,24,56000.0,2017,4,22,1
1,10,10,1,33,43000.0,2015,4,21,7
1,10,10,1,53,95000.0,2015,9,6,7
1,5,7,1,53,95000.0,2015,9,6,4
1,10,7,1,53,95000.0,2015,9,6,5
1,7,7,1,53,95000.0,2015,9,6,1
1,10,10,1,75,103000.0,2015,11,29,7
1,5,7,1,75,103000.0,2015,11,29,4
1,10,7,1,75,103000.0,2015,11,29,5
1,5,5,1,75,103000.0,2015,11,29,6
1,20,10,1,75,103000.0,2015,11,29,0
0,10,10,0,67,58000.0,2015,8,13,7
0,5,7,0,67,58000.0,2015,8,13,4
0,5,5,0,67,58000.0,2015,8,13,6
0,10,10,0,63,96000.0,2016,4,10,7
0,10,5,0,63,96000.0,2016,4,10,3
0,20,10,0,63,96000.0,2016,4,10,0
0,10,10,0,64,71000.0,2017,7,29,7
0,10,5,0,64,71000.0,2017,7,29,3
1,10,10,1,20,62000.0,2016,1,10,7
1,5,5,1,20,62000.0,2016,1,10,6
1,10,10,1,91,73000.0,2017,5,16,7
1,10,5,1,91,73000.0,2017,5,16,3
1,7,7,1,91,73000.0,2017,5,16,1
1,5,5,1,91,73000.0,2017,5,16,6
0,10,10,0,70,97000.0,2016,10,3,7
0,5,5,0,70,97000.0,2016,10,3,6
1,10,10,1,85,50000.0,2015,10,10,7
0,10,10,0,22,49000.0,2016,11,15,7
0,7,7,0,22,49000.0,2016,11,15,1
1,10,10,1,31,44000.0,2015,12,18,7
1,5,7,1,31,44000.0,2015,12,18,4
1,5,5,1,31,44000.0,2015,12,18,6
1,20,10,1,31,44000.0,2015,12,18,0
1,10,10,1,73,63000.0,2016,3,1,7
1,5,7,1,73,63000.0,2016,3,1,4
1,20,10,1,73,63000.0,2016,3,1,0
0,10,10,0,68,89000.0,2016,3,16,7
0,10,7,0,68,89000.0,2016,3,16,5
0,10,5,0,68,89000.0,2016,3,16,3
0,20,10,0,68,89000.0,2016,3,16,0
0,10,10,0,66,88000.0,2017,12,14,7
0,10,7,0,66,88000.0,2017,12,14,5
0,10,10,0,38,84000.0,2017,12,19,7
0,5,7,0,38,84000.0,2017,12,19,4
0,10,10,0,24,57000.0,2016,7,18,7
0,10,7,0,24,57000.0,2016,7,18,5
0,7,7,0,24,57000.0,2016,7,18,1
1,10,10,1,55,42000.0,2017,8,28,7
0,10,10,0,60,45000.0,2017,1,17,7
1,10,10,1,52,73000.0,2017,7,22,7
1,5,7,1,52,73000.0,2017,7,22,4
1,10,5,1,52,73000.0,2017,7,22,3
1,7,7,1,52,73000.0,2017,7,22,1
0,10,10,0,21,70000.0,2016,2,11,7
0,10,7,0,21,70000.0,2016,2,11,5
0,10,5,0,21,70000.0,2016,2,11,3
1,10,10,1,76,50000.0,2017,11,30,7
0,10,10,0,75,80000.0,2017,12,1,7
0,5,7,0,75,80000.0,2017,12,1,4
0,7,7,0,75,80000.0,2017,12,1,1
0,10,10,0,53,94000.0,2017,9,22,7
0,10,7,0,53,94000.0,2017,9,22,5
1,10,10,1,41,54000.0,2017,12,15,7
1,10,7,1,41,54000.0,2017,12,15,5
1,5,5,1,41,54000.0,2017,12,15,6
1,20,10,1,41,54000.0,2017,12,15,0
1,10,10,1,26,61000.0,2018,2,22,7
1,5,7,1,26,61000.0,2018,2,22,4
1,10,7,1,26,61000.0,2018,2,22,5
0,10,10,0,78,89000.0,2016,12,9,7
0,10,5,0,78,89000.0,2016,12,9,3
0,5,5,0,78,89000.0,2016,12,9,6
1,10,10,1,94,82000.0,2016,10,2,7
1,5,7,1,94,82000.0,2016,10,2,4
1,10,10,1,65,76000.0,2015,9,29,7
1,10,5,1,65,76000.0,2015,9,29,3
1,5,5,1,65,76000.0,2015,9,29,6
1,10,10,1,61,39000.0,2017,5,5,7
1,5,7,1,61,39000.0,2017,5,5,4
1,7,7,1,61,39000.0,2017,5,5,1
1,5,5,1,61,39000.0,2017,5,5,6
1,10,10,1,73,87000.0,2018,5,31,7
1,5,7,1,73,87000.0,2018,5,31,4
1,10,7,1,73,87000.0,2018,5,31,5
0,10,10,0,70,57000.0,2016,7,10,7
0,7,7,0,70,57000.0,2016,7,10,1
0,10,10,0,36,70000.0,2014,9,9,7
0,10,5,0,36,70000.0,2014,9,9,3
0,10,10,0,57,75000.0,2017,6,17,7
0,10,7,0,57,75000.0,2017,6,17,5
0,7,7,0,57,75000.0,2017,6,17,1
0,10,10,0,64,95000.0,2015,10,24,7
0,5,7,0,64,95000.0,2015,10,24,4
0,10,7,0,64,95000.0,2015,10,24,5
1,10,10,1,85,75000.0,2018,2,25,7
1,7,7,1,85,75000.0,2018,2,25,1
1,10,10,1,54,37000.0,2018,7,2,7
1,5,7,1,54,37000.0,2018,7,2,4
1,10,5,1,54,37000.0,2018,7,2,3
0,10,10,0,58,54000.0,2015,8,14,7
0,10,7,0,58,54000.0,2015,8,14,5
0,7,7,0,58,54000.0,2015,8,14,1
0,10,10,0,76,80000.0,2016,11,11,7
0,10,5,0,76,80000.0,2016,11,11,3
1,10,10,1,41,63000.0,2017,7,14,7
1,5,7,1,41,63000.0,2017,7,14,4
1,10,7,1,41,63000.0,2017,7,14,5
1,7,7,1,41,63000.0,2017,7,14,1
1,10,10,1,63,99000.0,2016,8,26,7
1,5,7,1,63,99000.0,2016,8,26,4
1,7,7,1,63,99000.0,2016,8,26,1
1,5,5,1,63,99000.0,2016,8,26,6
0,10,10,0,42,71000.0,2017,7,29,7
0,5,7,0,42,71000.0,2017,7,29,4
0,10,10,0,40,52000.0,2016,6,14,7
0,5,7,0,40,52000.0,2016,6,14,4
0,10,7,0,40,52000.0,2016,6,14,5
0,5,5,0,40,52000.0,2016,6,14,6
0,20,10,0,40,52000.0,2016,6,14,0
0,10,10,0,63,87000.0,2017,1,22,7
0,10,5,0,63,87000.0,2017,1,22,3
0,7,7,0,63,87000.0,2017,1,22,1
1,10,10,1,68,116000.0,2016,5,10,7
1,10,5,1,68,116000.0,2016,5,10,3
0,10,10,0,78,71000.0,2017,6,16,7
0,10,10,0,88,64000.0,2016,2,14,7
0,7,7,0,88,64000.0,2016,2,14,1
0,20,10,0,88,64000.0,2016,2,14,0
1,10,10,1,25,35000.0,2014,11,10,7
1,5,7,1,25,35000.0,2014,11,10,4
1,10,10,1,36,31000.0,2018,4,24,7
1,10,7,1,36,31000.0,2018,4,24,5
1,5,5,1,36,31000.0,2018,4,24,6
0,10,10,0,44,74000.0,2016,12,21,7
0,5,7,0,44,74000.0,2016,12,21,4
0,20,10,0,44,74000.0,2016,12,21,0
0,10,10,0,63,92000.0,2016,5,6,7
0,10,7,0,63,92000.0,2016,5,6,5
1,10,10,1,54,88000.0,2015,12,10,7
1,20,10,1,54,88000.0,2015,12,10,0
0,10,10,0,35,33000.0,2015,10,29,7
0,20,10,0,35,33000.0,2015,10,29,0
1,10,10,1,27,73000.0,2017,5,20,7
1,7,7,1,27,73000.0,2017,5,20,1
1,10,10,1,67,106000.0,2017,5,15,7
1,5,7,1,67,106000.0,2017,5,15,4
1,10,5,1,67,106000.0,2017,5,15,3
1,5,5,1,67,106000.0,2017,5,15,6
1,10,10,1,93,52000.0,2017,12,18,7
1,10,5,1,93,52000.0,2017,12,18,3
1,5,5,1,93,52000.0,2017,12,18,6
0,10,10,0,57,74000.0,2016,3,26,7
0,10,5,0,57,74000.0,2016,3,26,3
0,7,7,0,57,74000.0,2016,3,26,1
0,10,10,0,66,51000.0,2016,7,10,7
0,10,7,0,66,51000.0,2016,7,10,5
0,7,7,0,66,51000.0,2016,7,10,1
0,10,10,0,68,66000.0,2016,3,31,7
0,10,5,0,68,66000.0,2016,3,31,3
0,10,10,0,49,111000.0,2018,5,24,7
0,5,5,0,49,111000.0,2018,5,24,6
0,10,10,0,34,73000.0,2014,3,17,7
0,10,5,0,34,73000.0,2014,3,17,3
0,7,7,0,34,73000.0,2014,3,17,1
0,10,10,0,70,74000.0,2018,6,15,7
0,20,10,0,70,74000.0,2018,6,15,0
0,10,10,0,74,63000.0,2017,9,14,7
0,10,7,0,74,63000.0,2017,9,14,5
0,10,5,0,74,63000.0,2017,9,14,3
0,10,10,0,42,72000.0,2017,12,26,7
0,5,7,0,42,72000.0,2017,12,26,4
0,10,7,0,42,72000.0,2017,12,26,5
0,7,7,0,42,72000.0,2017,12,26,1
1,10,10,1,18,38000.0,2014,2,24,7
1,10,10,1,60,67000.0,2018,1,30,7
1,10,7,1,60,67000.0,2018,1,30,5
1,5,5,1,60,67000.0,2018,1,30,6
1,20,10,1,60,67000.0,2018,1,30,0
0,10,10,0,55,77000.0,2017,12,13,7
0,10,10,0,83,69000.0,2016,10,7,7
0,5,5,0,83,69000.0,2016,10,7,6
1,10,10,1,68,39000.0,2016,6,8,7
1,10,10,1,80,72000.0,2018,5,16,7
1,10,7,1,80,72000.0,2018,5,16,5
1,5,5,1,80,72000.0,2018,5,16,6
1,10,10,1,64,53000.0,2017,12,7,7
1,7,7,1,64,53000.0,2017,12,7,1
1,5,5,1,64,53000.0,2017,12,7,6
1,10,10,1,80,81000.0,2017,12,5,7
1,5,7,1,80,81000.0,2017,12,5,4
1,20,10,1,80,81000.0,2017,12,5,0
0,10,10,0,67,85000.0,2018,3,23,7
0,10,5,0,67,85000.0,2018,3,23,3
0,7,7,0,67,85000.0,2018,3,23,1
0,20,10,0,67,85000.0,2018,3,23,0
0,10,10,0,68,88000.0,2016,4,22,7
0,20,10,0,68,88000.0,2016,4,22,0
0,10,10,0,53,109000.0,2016,2,13,7
0,5,5,0,53,109000.0,2016,2,13,6
0,10,10,0,79,88000.0,2018,3,28,7
0,20,10,0,79,88000.0,2018,3,28,0
1,10,10,1,57,72000.0,2016,6,28,7
1,10,7,1,57,72000.0,2016,6,28,5
1,5,5,1,57,72000.0,2016,6,28,6
0,10,10,0,88,80000.0,2017,2,21,7
1,10,10,1,24,64000.0,2017,12,22,7
1,10,5,1,24,64000.0,2017,12,22,3
1,5,5,1,24,64000.0,2017,12,22,6
1,20,10,1,24,64000.0,2017,12,22,0
0,10,10,0,64,72000.0,2017,4,13,7
0,10,5,0,64,72000.0,2017,4,13,3
0,5,5,0,64,72000.0,2017,4,13,6
0,10,10,0,46,80000.0,2017,9,18,7
0,10,7,0,46,80000.0,2017,9,18,5
0,10,10,0,50,50000.0,2017,8,5,7
0,10,5,0,50,50000.0,2017,8,5,3
0,20,10,0,50,50000.0,2017,8,5,0
0,10,10,0,27,60000.0,2015,6,1,7
0,5,5,0,27,60000.0,2015,6,1,6
0,10,10,0,57,85000.0,2015,11,10,7
0,5,7,0,57,85000.0,2015,11,10,4
1,10,10,1,82,76000.0,2017,2,18,7
1,5,5,1,82,76000.0,2017,2,18,6
1,10,10,1,51,61000.0,2018,3,17,7
1,10,10,1,100,63000.0,2015,10,13,7
1,5,7,1,100,63000.0,2015,10,13,4
1,5,5,1,100,63000.0,2015,10,13,6
1,10,10,1,57,80000.0,2017,12,30,7
1,10,10,1,71,81000.0,2017,8,15,7
1,10,7,1,71,81000.0,2017,8,15,5
1,20,10,1,71,81000.0,2017,8,15,0
1,10,10,1,59,95000.0,2017,10,29,7
1,5,7,1,59,95000.0,2017,10,29,4
1,5,5,1,59,95000.0,2017,10,29,6
1,20,10,1,59,95000.0,2017,10,29,0
0,10,10,0,54,70000.0,2016,11,22,7
0,5,7,0,54,70000.0,2016,11,22,4
0,10,5,0,54,70000.0,2016,11,22,3
0,7,7,0,54,70000.0,2016,11,22,1
0,10,10,0,57,95000.0,2017,8,24,7
0,10,7,0,57,95000.0,2017,8,24,5
0,5,5,0,57,95000.0,2017,8,24,6
0,20,10,0,57,95000.0,2017,8,24,0
0,10,10,0,47,48000.0,2016,5,15,7
0,5,7,0,47,48000.0,2016,5,15,4
0,10,10,0,65,42000.0,2018,4,27,7
0,10,7,0,65,42000.0,2018,4,27,5
0,10,10,0,61,87000.0,2016,2,28,7
0,10,5,0,61,87000.0,2016,2,28,3
0,20,10,0,61,87000.0,2016,2,28,0
0,10,10,0,64,72000.0,2016,9,13,7
0,7,7,0,64,72000.0,2016,9,13,1
0,20,10,0,64,72000.0,2016,9,13,0
0,10,10,0,92,39000.0,2016,2,29,7
0,5,5,0,92,39000.0,2016,2,29,6
0,20,10,0,92,39000.0,2016,2,29,0
1,10,10,1,86,78000.0,2017,4,17,7
1,7,7,1,86,78000.0,2017,4,17,1
1,5,5,1,86,78000.0,2017,4,17,6
1,10,10,1,62,106000.0,2018,6,15,7
1,10,10,1,27,33000.0,2014,1,26,7
1,5,7,1,27,33000.0,2014,1,26,4
1,5,5,1,27,33000.0,2014,1,26,6
1,20,10,1,27,33000.0,2014,1,26,0
1,10,10,1,63,38000.0,2016,4,8,7
1,5,7,1,63,38000.0,2016,4,8,4
1,5,5,1,63,38000.0,2016,4,8,6
1,10,10,1,80,50000.0,2017,7,16,7
1,10,5,1,80,50000.0,2017,7,16,3
1,7,7,1,80,50000.0,2017,7,16,1
1,20,10,1,80,50000.0,2017,7,16,0
1,10,10,1,58,110000.0,2017,8,13,7
1,5,5,1,58,110000.0,2017,8,13,6
1,10,10,1,81,85000.0,2016,12,23,7
1,5,5,1,81,85000.0,2016,12,23,6
0,10,10,0,65,93000.0,2018,7,20,7
0,10,7,0,65,93000.0,2018,7,20,5
0,10,10,0,63,80000.0,2017,3,3,7
0,10,5,0,63,80000.0,2017,3,3,3
0,5,5,0,63,80000.0,2017,3,3,6
1,10,10,1,46,72000.0,2017,6,25,7
1,5,7,1,46,72000.0,2017,6,25,4
1,7,7,1,46,72000.0,2017,6,25,1
0,10,10,0,57,59000.0,2016,6,1,7
0,7,7,0,57,59000.0,2016,6,1,1
0,5,5,0,57,59000.0,2016,6,1,6
0,20,10,0,57,59000.0,2016,6,1,0
0,10,10,0,74,80000.0,2016,8,15,7
1,10,10,1,71,89000.0,2017,8,19,7
1,7,7,1,71,89000.0,2017,8,19,1
1,10,10,1,46,67000.0,2017,10,15,7
1,10,10,1,25,48000.0,2016,2,14,7
1,5,7,1,25,48000.0,2016,2,14,4
1,7,7,1,25,48000.0,2016,2,14,1
1,20,10,1,25,48000.0,2016,2,14,0
0,10,10,0,42,50000.0,2015,10,22,7
0,5,7,0,42,50000.0,2015,10,22,4
0,7,7,0,42,50000.0,2015,10,22,1
0,5,5,0,42,50000.0,2015,10,22,6
1,10,10,1,63,44000.0,2016,12,7,7
1,10,7,1,63,44000.0,2016,12,7,5
0,10,10,0,38,58000.0,2017,11,16,7
0,10,5,0,38,58000.0,2017,11,16,3
0,10,10,0,92,65000.0,2016,3,12,7
0,5,7,0,92,65000.0,2016,3,12,4
1,10,10,1,74,85000.0,2017,2,17,7
1,10,5,1,74,85000.0,2017,2,17,3
1,5,5,1,74,85000.0,2017,2,17,6
0,10,10,0,59,61000.0,2016,3,21,7
0,10,7,0,59,61000.0,2016,3,21,5
0,10,10,0,65,72000.0,2018,6,17,7
0,5,7,0,65,72000.0,2018,6,17,4
0,10,10,0,36,71000.0,2017,5,21,7
0,5,7,0,36,71000.0,2017,5,21,4
0,10,7,0,36,71000.0,2017,5,21,5
1,10,10,1,47,60000.0,2016,11,23,7
1,5,7,1,47,60000.0,2016,11,23,4
1,7,7,1,47,60000.0,2016,11,23,1
1,20,10,1,47,60000.0,2016,11,23,0
1,10,10,1,78,68000.0,2017,12,23,7
1,5,7,1,78,68000.0,2017,12,23,4
0,10,10,0,48,98000.0,2014,5,28,7
0,20,10,0,48,98000.0,2014,5,28,0
0,10,10,0,69,97000.0,2018,7,24,7
0,10,5,0,69,97000.0,2018,7,24,3
0,20,10,0,69,97000.0,2018,7,24,0
1,10,10,1,27,62000.0,2017,7,9,7
1,10,7,1,27,62000.0,2017,7,9,5
1,7,7,1,27,62000.0,2017,7,9,1
1,5,5,1,27,62000.0,2017,7,9,6
1,10,10,1,55,100000.0,2015,11,25,7
1,10,7,1,55,100000.0,2015,11,25,5
1,10,5,1,55,100000.0,2015,11,25,3
1,7,7,1,55,100000.0,2015,11,25,1
0,10,10,0,75,35000.0,2017,3,22,7
0,10,10,0,54,79000.0,2018,6,24,7
0,5,5,0,54,79000.0,2018,6,24,6
0,10,10,0,86,116000.0,2016,10,3,7
0,5,5,0,86,116000.0,2016,10,3,6
1,10,10,1,63,84000.0,2015,10,2,7
1,7,7,1,63,84000.0,2015,10,2,1
1,5,5,1,63,84000.0,2015,10,2,6
1,10,10,1,34,34000.0,2018,5,28,7
1,10,7,1,34,34000.0,2018,5,28,5
1,7,7,1,34,34000.0,2018,5,28,1
1,5,5,1,34,34000.0,2018,5,28,6
1,10,10,1,75,44000.0,2016,7,4,7
1,10,7,1,75,44000.0,2016,7,4,5
1,10,5,1,75,44000.0,2016,7,4,3
1,10,10,1,39,46000.0,2014,6,15,7
1,10,10,1,58,52000.0,2017,11,5,7
1,5,7,1,58,52000.0,2017,11,5,4
1,20,10,1,58,52000.0,2017,11,5,0
1,10,10,1,55,58000.0,2017,5,24,7
1,10,5,1,55,58000.0,2017,5,24,3
1,7,7,1,55,58000.0,2017,5,24,1
1,5,5,1,55,58000.0,2017,5,24,6
1,20,10,1,55,58000.0,2017,5,24,0
2,10,10,2,43,100000.0,2016,7,28,7
2,5,7,2,43,100000.0,2016,7,28,4
2,10,5,2,43,100000.0,2016,7,28,3
0,10,10,0,92,97000.0,2015,9,28,7
0,5,7,0,92,97000.0,2015,9,28,4
0,10,7,0,92,97000.0,2015,9,28,5
0,7,7,0,92,97000.0,2015,9,28,1
1,10,10,1,48,64000.0,2017,12,3,7
1,10,10,1,26,54000.0,2018,4,23,7
1,10,7,1,26,54000.0,2018,4,23,5
1,10,5,1,26,54000.0,2018,4,23,3
1,5,5,1,26,54000.0,2018,4,23,6
1,20,10,1,26,54000.0,2018,4,23,0
1,10,10,1,73,59000.0,2016,1,6,7
1,5,7,1,73,59000.0,2016,1,6,4
1,10,10,1,64,70000.0,2017,3,5,7
1,10,5,1,64,70000.0,2017,3,5,3
1,7,7,1,64,70000.0,2017,3,5,1
1,20,10,1,64,70000.0,2017,3,5,0
0,10,10,0,63,74000.0,2016,7,28,7
0,5,7,0,63,74000.0,2016,7,28,4
0,7,7,0,63,74000.0,2016,7,28,1
0,5,5,0,63,74000.0,2016,7,28,6
1,10,10,1,49,91000.0,2015,9,6,7
1,5,7,1,49,91000.0,2015,9,6,4
1,10,7,1,49,91000.0,2015,9,6,5
0,10,10,0,91,37000.0,2017,8,15,7
0,10,7,0,91,37000.0,2017,8,15,5
1,10,10,1,36,37000.0,2015,3,5,7
1,10,10,1,80,70000.0,2015,9,26,7
1,5,7,1,80,70000.0,2015,9,26,4
1,10,7,1,80,70000.0,2015,9,26,5
1,20,10,1,80,70000.0,2015,9,26,0
1,10,10,1,83,103000.0,2016,11,16,7
1,10,7,1,83,103000.0,2016,11,16,5
1,5,5,1,83,103000.0,2016,11,16,6
1,10,10,1,62,67000.0,2018,5,11,7
1,10,10,1,71,90000.0,2017,2,26,7
1,5,7,1,71,90000.0,2017,2,26,4
1,10,5,1,71,90000.0,2017,2,26,3
1,7,7,1,71,90000.0,2017,2,26,1
0,10,10,0,32,49000.0,2015,10,7,7
0,10,5,0,32,49000.0,2015,10,7,3
0,7,7,0,32,49000.0,2015,10,7,1
0,20,10,0,32,49000.0,2015,10,7,0
1,10,10,1,71,64000.0,2016,12,8,7
1,10,10,1,69,45000.0,2017,10,16,7
0,10,10,0,88,69000.0,2017,9,13,7
0,5,7,0,88,69000.0,2017,9,13,4
1,10,10,1,67,79000.0,2016,2,28,7
1,10,7,1,67,79000.0,2016,2,28,5
1,5,5,1,67,79000.0,2016,2,28,6
0,10,10,0,41,64000.0,2017,9,28,7
0,7,7,0,41,64000.0,2017,9,28,1
0,10,10,0,90,57000.0,2018,4,27,7
0,5,5,0,90,57000.0,2018,4,27,6
0,20,10,0,90,57000.0,2018,4,27,0
1,10,10,1,47,71000.0,2017,3,26,7
1,7,7,1,47,71000.0,2017,3,26,1
1,20,10,1,47,71000.0,2017,3,26,0
1,10,10,1,58,39000.0,2018,6,20,7
1,7,7,1,58,39000.0,2018,6,20,1
1,10,10,1,78,64000.0,2014,1,14,7
1,5,7,1,78,64000.0,2014,1,14,4
1,20,10,1,78,64000.0,2014,1,14,0
1,10,10,1,83,63000.0,2015,11,6,7
1,5,7,1,83,63000.0,2015,11,6,4
1,10,7,1,83,63000.0,2015,11,6,5
0,10,10,0,50,106000.0,2016,8,22,7
0,10,7,0,50,106000.0,2016,8,22,5
0,7,7,0,50,106000.0,2016,8,22,1
1,10,10,1,76,111000.0,2016,5,1,7
1,10,5,1,76,111000.0,2016,5,1,3
1,5,5,1,76,111000.0,2016,5,1,6
0,10,10,0,76,82000.0,2016,1,6,7
0,5,7,0,76,82000.0,2016,1,6,4
0,10,10,0,82,82000.0,2015,8,28,7
0,10,5,0,82,82000.0,2015,8,28,3
0,10,10,0,65,88000.0,2016,8,15,7
0,7,7,0,65,88000.0,2016,8,15,1
0,20,10,0,65,88000.0,2016,8,15,0
1,10,10,1,67,90000.0,2016,7,14,7
1,10,7,1,67,90000.0,2016,7,14,5
1,10,5,1,67,90000.0,2016,7,14,3
1,5,5,1,67,90000.0,2016,7,14,6
1,20,10,1,67,90000.0,2016,7,14,0
1,10,10,1,62,113000.0,2015,9,9,7
1,10,5,1,62,113000.0,2015,9,9,3
1,5,5,1,62,113000.0,2015,9,9,6
1,20,10,1,62,113000.0,2015,9,9,0
0,10,10,0,74,77000.0,2017,12,16,7
0,5,7,0,74,77000.0,2017,12,16,4
0,7,7,0,74,77000.0,2017,12,16,1
1,10,10,1,26,66000.0,2017,8,11,7
1,5,7,1,26,66000.0,2017,8,11,4
1,10,7,1,26,66000.0,2017,8,11,5
1,10,5,1,26,66000.0,2017,8,11,3
1,7,7,1,26,66000.0,2017,8,11,1
1,5,5,1,26,66000.0,2017,8,11,6
1,10,10,1,59,47000.0,2017,8,29,7
1,10,10,1,27,32000.0,2017,10,23,7
1,10,10,1,21,72000.0,2016,11,25,7
1,5,5,1,21,72000.0,2016,11,25,6
1,20,10,1,21,72000.0,2016,11,25,0
0,10,10,0,65,96000.0,2018,6,2,7
0,10,10,0,82,33000.0,2014,12,11,7
0,10,10,0,83,90000.0,2017,4,22,7
0,5,5,0,83,90000.0,2017,4,22,6
0,10,10,0,70,113000.0,2018,7,15,7
0,10,10,0,75,64000.0,2017,10,31,7
0,20,10,0,75,64000.0,2017,10,31,0
1,10,10,1,25,52000.0,2015,6,15,7
1,7,7,1,25,52000.0,2015,6,15,1
1,5,5,1,25,52000.0,2015,6,15,6
1,10,10,1,26,66000.0,2018,4,7,7
1,10,10,1,36,30000.0,2015,8,23,7
1,10,5,1,36,30000.0,2015,8,23,3
1,7,7,1,36,30000.0,2015,8,23,1
1,10,10,1,65,68000.0,2016,1,11,7
1,5,7,1,65,68000.0,2016,1,11,4
1,7,7,1,65,68000.0,2016,1,11,1
1,10,10,1,27,45000.0,2016,10,18,7
1,5,7,1,27,45000.0,2016,10,18,4
1,10,7,1,27,45000.0,2016,10,18,5
0,10,10,0,77,72000.0,2016,1,10,7
0,10,5,0,77,72000.0,2016,1,10,3
0,10,10,0,91,88000.0,2016,8,5,7
0,10,7,0,91,88000.0,2016,8,5,5
0,7,7,0,91,88000.0,2016,8,5,1
1,10,10,1,73,115000.0,2017,12,7,7
1,10,7,1,73,115000.0,2017,12,7,5
1,10,10,1,23,55000.0,2017,6,5,7
1,5,7,1,23,55000.0,2017,6,5,4
1,10,10,1,59,95000.0,2016,4,25,7
1,10,7,1,59,95000.0,2016,4,25,5
1,5,5,1,59,95000.0,2016,4,25,6
0,10,10,0,50,92000.0,2017,9,8,7
1,10,10,1,55,76000.0,2017,7,17,7
1,10,7,1,55,76000.0,2017,7,17,5
1,10,5,1,55,76000.0,2017,7,17,3
1,10,10,1,49,71000.0,2015,10,16,7
1,7,7,1,49,71000.0,2015,10,16,1
1,20,10,1,49,71000.0,2015,10,16,0
1,10,10,1,47,69000.0,2016,10,17,7
1,7,7,1,47,69000.0,2016,10,17,1
1,20,10,1,47,69000.0,2016,10,17,0
0,10,10,0,72,116000.0,2016,3,11,7
0,5,7,0,72,116000.0,2016,3,11,4
0,10,10,0,49,53000.0,2017,2,3,7
0,5,7,0,49,53000.0,2017,2,3,4
0,7,7,0,49,53000.0,2017,2,3,1
1,10,10,1,50,42000.0,2017,6,25,7
1,10,7,1,50,42000.0,2017,6,25,5
1,7,7,1,50,42000.0,2017,6,25,1
1,5,5,1,50,42000.0,2017,6,25,6
1,10,10,1,69,30000.0,2018,1,24,7
1,5,5,1,69,30000.0,2018,1,24,6
1,10,10,1,51,55000.0,2014,2,3,7
1,10,10,1,19,30000.0,2016,10,19,7
1,5,7,1,19,30000.0,2016,10,19,4
1,7,7,1,19,30000.0,2016,10,19,1
0,10,10,0,72,91000.0,2017,2,1,7
0,5,7,0,72,91000.0,2017,2,1,4
0,10,5,0,72,91000.0,2017,2,1,3
0,5,5,0,72,91000.0,2017,2,1,6
0,20,10,0,72,91000.0,2017,2,1,0
0,10,10,0,60,58000.0,2017,8,3,7
0,5,7,0,60,58000.0,2017,8,3,4
0,10,10,0,33,51000.0,2017,3,25,7
0,7,7,0,33,51000.0,2017,3,25,1
0,20,10,0,33,51000.0,2017,3,25,0
0,10,10,0,49,43000.0,2018,3,27,7
0,7,7,0,49,43000.0,2018,3,27,1
1,10,10,1,44,51000.0,2014,7,16,7
1,5,5,1,44,51000.0,2014,7,16,6
